iter	MultiClass
223	0.3229267593
224	0.322149755
225	0.321775148
226	0.321225215
227	0.3205243828
228	0.3187467935
229	0.3180341951
230	0.3167692657
231	0.3155842011
232	0.3142510444
233	0.3128047628
234	0.3119425594
235	0.3110127507
236	0.3102789204
237	0.3090902307
238	0.3078881197
239	0.3072252939
240	0.3059463574
241	0.3053775248
242	0.3047695523
243	0.3044178342
244	0.3032781892
245	0.3023473652
246	0.3018658935
247	0.301371131
248	0.3005366127
249	0.3002902478
250	0.2993610507
251	0.2976585847
252	0.2967651804
253	0.2961028298
254	0.2955657962
255	0.2942232284
256	0.2937340151
257	0.2933587682
258	0.2924405373
259	0.2917933269
260	0.2913439575
261	0.2908443284
262	0.2897340209
263	0.289395318
264	0.2880915347
265	0.2869818751
266	0.2864334422
267	0.2856119993
268	0.2848407813
269	0.283629246
270	0.2829591921
271	0.2822046258
272	0.279887342
273	0.279472407
274	0.2785832966
275	0.2781788527
276	0.2770867092
277	0.2753327516
278	0.2735086422
279	0.2730994652
280	0.2723072265
281	0.2720573796
282	0.2709070843
283	0.270331736
284	0.269309489
285	0.268916675
286	0.2682461309
287	0.2679285332
288	0.2668125347
289	0.2661286383
290	0.2652957132
291	0.2650172398
292	0.2641876525
293	0.2625033842
294	0.2614521311
295	0.2608363418
296	0.2601510779
297	0.2596346726
298	0.2580743921
299	0.2575214379
300	0.2569374489
301	0.2559869932
302	0.2553092128
303	0.2537503075
304	0.2533189063
305	0.252805495
306	0.2523805725
307	0.2520917221
308	0.2518980777
309	0.2515822899
310	0.2513644129
311	0.250642884
312	0.2503069265
313	0.2499160902
314	0.2494628577
315	0.2485439951
316	0.2476592494
317	0.2467863055
318	0.2463210347
319	0.2459203298
320	0.2456916911
321	0.2451749542
322	0.2444095283
323	0.244175543
324	0.2439654631
325	0.2431833973
326	0.2428585534
327	0.2422468575
328	0.2419486333
329	0.2417047284
330	0.2412757238
331	0.240683538
332	0.2404079816
333	0.2397155392
334	0.2390899889
335	0.2388539743
336	0.2382962644
337	0.238092296
338	0.2372416631
339	0.2367215029
340	0.2364833907
341	0.2354216311
342	0.235161446
343	0.2349620237
344	0.2344641296
345	0.2333978073
346	0.2329832993
347	0.2323794452
348	0.2313811979
349	0.2309785996
350	0.2308095423
351	0.2305711371
352	0.2297302073
353	0.2290626602
354	0.2287591438
355	0.2280013933
356	0.2278252498
357	0.2274579878
358	0.2264264965
359	0.2261146307
360	0.2256878201
361	0.2250366005
362	0.2242056456
363	0.2239842138
364	0.2235423238
365	0.2231773753
366	0.2225337267
367	0.2217503025
368	0.2214491886
369	0.2210549946
370	0.2201231388
371	0.21964497
372	0.219314988
373	0.2188436991
374	0.2183360838
375	0.2181688325
376	0.2178238942
377	0.217486045
378	0.2167639119
379	0.2166088003
380	0.2160043059
381	0.2153905435
382	0.2152117165
383	0.2149386255
384	0.2147216633
385	0.2142577777
386	0.2139826225
387	0.2135978155
388	0.2133933259
389	0.2125835157
390	0.2123284231
391	0.2118935673
392	0.2115778808
393	0.2106156979
394	0.2102368443
395	0.209920309
396	0.2092693047
397	0.2089619341
398	0.2085989432
399	0.2075672463
400	0.207185011
401	0.206915444
402	0.2061021649
403	0.2055211119
404	0.2050359547
405	0.2046651976
406	0.2042322101
407	0.2040815035
408	0.203754266
409	0.2030306538
410	0.2023789467
411	0.2018975942
412	0.2016248285
413	0.2013788765
414	0.2010955767
415	0.2007960155
416	0.1999562814
417	0.1992176159
418	0.1987711837
419	0.1982314211
420	0.1975492064
421	0.1969498331
422	0.1967670016
423	0.1965005224
424	0.196126857
425	0.1959879628
426	0.195064321
427	0.1948869992
428	0.1943129107
429	0.1936581701
430	0.1934270848
431	0.1926234094
432	0.1924397024
433	0.1921933832
434	0.1920779082
435	0.1918117314
436	0.191595219
437	0.1913568358
438	0.1907260304
439	0.189729805
440	0.1895115818
441	0.1891094526
442	0.1888526137
443	0.1886543706
444	0.188438809
445	0.1879959736
446	0.1875921956
447	0.187420483
448	0.1872654823
449	0.1870688491
450	0.1869633448
451	0.1866723508
452	0.186430756
453	0.1859960968
454	0.1855390054
455	0.1853997249
456	0.1850723216
457	0.1848483806
458	0.1841224435
459	0.1835157223
460	0.1833587519
461	0.1831258728
462	0.1824410267
463	0.1822403458
464	0.1818267246
465	0.1813472117
466	0.1806334447
467	0.180321092
468	0.1798974043
469	0.179674127
470	0.1793719954
471	0.1791976915
472	0.1782144498
473	0.1780437876
474	0.1778672451
475	0.1777692829
476	0.1774313862
477	0.1771261818
478	0.1765722052
479	0.1763503135
480	0.1761070064
481	0.1757643119
482	0.1755983874
483	0.1751663595
484	0.1749942237
485	0.1748216693
486	0.1745933039
487	0.1744013235
488	0.1739713225
489	0.1738292794
490	0.1731339493
491	0.1729622127
492	0.1728521984
493	0.1725838107
494	0.1719416936
495	0.1715480863
496	0.1708284037
497	0.1705220162
498	0.1702317265
499	0.1697722521
500	0.1693331484
501	0.1691560586
502	0.1689940696
503	0.1683762121
504	0.1682161443
505	0.1679988504
506	0.1678358117
507	0.1676685865
508	0.1675421986
509	0.1674297266
510	0.167263202
511	0.1671473189
512	0.1670157597
513	0.1667972915
514	0.1666627063
515	0.166317627
516	0.1657563724
517	0.1656679845
518	0.1655781603
519	0.165168993
520	0.1649600512
521	0.1646210946
522	0.1639648
523	0.1638472882
524	0.1637133975
525	0.1634390271
526	0.1633526661
527	0.1630947389
528	0.162989001
529	0.1626027824
530	0.1624026663
531	0.1622545678
532	0.1619420193
533	0.1617280612
534	0.1615577698
535	0.1614241925
536	0.1611223832
537	0.160994102
538	0.1607752304
539	0.160041857
540	0.1598959128
541	0.1597716678
542	0.1596292224
543	0.1594286317
544	0.1590697466
545	0.1587499719
546	0.1585727745
547	0.1580769693
548	0.157944882
549	0.1574236376
550	0.1572496809
551	0.1567695813
552	0.1561886921
553	0.1557499835
554	0.1555089038
555	0.1551194352
556	0.1549672699
557	0.1543668348
558	0.1538764897
559	0.1538048885
560	0.153482911
561	0.1531110298
562	0.1527785904
563	0.1523933511
564	0.1523084599
565	0.1520824216
566	0.151722545
567	0.151393494
568	0.1511131288
569	0.1505019737
570	0.1502545968
571	0.1500146395
572	0.1498080354
573	0.149712509
574	0.1492302381
575	0.1490490935
576	0.1488674695
577	0.1486713695
578	0.1484800355
579	0.1483839871
580	0.148012481
581	0.147354562
582	0.1472548906
583	0.1471623908
584	0.1469870009
585	0.1467270381
586	0.146646343
587	0.1463183843
588	0.1461318621
589	0.1460478467
590	0.1459369291
591	0.1458257397
592	0.1456434249
593	0.1454906
594	0.1453743103
595	0.1450745591
596	0.1448905445
597	0.1447944038
598	0.1446456273
599	0.1444913223
600	0.1441135371
601	0.1433963421
602	0.1430226168
603	0.1426017224
604	0.1419953603
605	0.1417209589
606	0.1411149931
607	0.1408003965
608	0.1406282677
609	0.1403052555
610	0.1398442006
611	0.1397805902
612	0.1396547938
613	0.1394033378
614	0.1388334585
615	0.138718493
616	0.1386101048
617	0.1385186109
618	0.1382964816
619	0.1381686249
620	0.1380446969
621	0.1379397323
622	0.1378555388
623	0.1376615532
624	0.1374648435
625	0.1373628918
626	0.1368302474
627	0.1367013586
628	0.1365941923
629	0.1362626084
630	0.1361467618
631	0.1360720854
632	0.1359693812
633	0.1358811698
634	0.135664005
635	0.1355850974
636	0.1353686546
637	0.1351107348
638	0.13496786
639	0.134596361
640	0.1345019247
641	0.1343870426
642	0.1341007677
643	0.134034549
644	0.1339216156
645	0.133685616
646	0.1335781247
647	0.1333673694
648	0.1330127494
649	0.1329000095
650	0.1326699976
651	0.132511573
652	0.1323203946
653	0.1321426927
654	0.1319543342
655	0.1318154083
656	0.1316680594
657	0.1314600082
658	0.1313902062
659	0.1310956113
660	0.1307566887
661	0.1304461177
662	0.1300607074
663	0.1299145174
664	0.1295589504
665	0.1294200406
666	0.1293130021
667	0.1292099835
668	0.1290652034
669	0.1287772332
670	0.1285037353
671	0.1283922685
672	0.1281827443
673	0.1280202416
674	0.1278662671
675	0.1277289922
676	0.1273115409
677	0.1271931761
678	0.1270204603
679	0.1268922648
680	0.1268233608
681	0.1264874424
682	0.1259419463
683	0.1257832424
684	0.1256790746
685	0.1256062679
686	0.1255168679
687	0.1252479828
688	0.1247568331
689	0.1246432052
690	0.1243105092
691	0.1241571637
692	0.1240974719
693	0.1239630119
694	0.123880922
695	0.1237296669
696	0.1236401055
697	0.1235324491
698	0.1234776617
699	0.1234035443
700	0.1232753717
701	0.1231393504
702	0.1229963943
703	0.1229569124
704	0.122862465
705	0.1227943474
706	0.1225586222
707	0.1220050969
708	0.1218180027
709	0.1217108858
710	0.1215068059
711	0.1213066359
712	0.1211086987
713	0.1209125255
714	0.1207175081
715	0.1206263557
716	0.120488267
717	0.1204009145
718	0.1203331808
719	0.1201319866
720	0.119691448
721	0.11956072
722	0.1194932135
723	0.1193768126
724	0.1191939431
725	0.1189702724
726	0.1187547874
727	0.1182179342
728	0.1179963002
729	0.11769196
730	0.1174082742
731	0.1173311746
732	0.1172421631
733	0.1170498044
734	0.1169359229
735	0.1167434789
736	0.1165868611
737	0.1162582038
738	0.1161298383
739	0.1160118363
740	0.115732393
741	0.1155334973
742	0.1150774708
743	0.1149253982
744	0.114710394
745	0.1145585433
746	0.1143758869
747	0.1139622606
748	0.1137248519
749	0.1135183604
750	0.1132957827
751	0.1131057632
752	0.1130417171
753	0.112987234
754	0.1128805015
755	0.1125759706
756	0.1123143188
757	0.1121158754
758	0.1120059374
759	0.111926441
760	0.1117881188
761	0.1117262437
762	0.1115158384
763	0.1112088079
764	0.1111119603
765	0.1108000312
766	0.1106781366
767	0.1106361629
768	0.1105640131
769	0.1104240366
770	0.1099585716
771	0.109906939
772	0.1098136107
773	0.1094866307
774	0.1092647535
775	0.1091509408
776	0.1088899245
777	0.1088435453
778	0.1086978805
779	0.1085454
780	0.1083300651
781	0.1082705469
782	0.1082229609
783	0.1081690541
784	0.107796419
785	0.107629574
786	0.1075460195
787	0.1074537007
788	0.1071120884
789	0.1069609333
790	0.1067973122
791	0.1067425353
792	0.1062765479
793	0.1061989219
794	0.1060913055
795	0.1058697928
796	0.1057043798
797	0.1056154613
798	0.1055616762
799	0.1054395979
800	0.1052062495
801	0.1050189248
802	0.1046804733
803	0.104637979
804	0.1043818711
805	0.1043124285
806	0.1041234059
807	0.1038930238
808	0.1037446331
809	0.1036004677
810	0.1034134904
811	0.1033282293
812	0.1032568989
813	0.1031806926
814	0.103088874
815	0.1028922466
816	0.1028586474
817	0.1027245516
818	0.1023926015
819	0.1022774571
820	0.1022146362
821	0.102054651
822	0.1020126304
823	0.1019242504
824	0.1018792966
825	0.1017123053
826	0.1014904142
827	0.1014163832
828	0.101225804
829	0.1011745541
830	0.1010801498
831	0.1009518002
832	0.1007720992
833	0.1006951847
834	0.1004621183
835	0.1002158966
836	0.1000216402
837	0.09997134066
838	0.09989376956
839	0.09980571209
840	0.09972319483
841	0.09954455427
842	0.09943363375
843	0.09939321322
844	0.09926694943
845	0.09920977163
846	0.09891214698
847	0.09873658309
848	0.09855270608
849	0.09832254617
850	0.09809622928
851	0.09799906995
852	0.09772599926
853	0.09744474268
854	0.09738268075
855	0.09730264772
856	0.09698309157
857	0.09689306335
858	0.0967725709
859	0.09660991992
860	0.09636585061
861	0.09617319622
862	0.09584163066
863	0.095610302
864	0.09548706888
865	0.09538312981
866	0.09532156714
867	0.09518680736
868	0.09494160178
869	0.09485957062
870	0.09477936848
871	0.09461650012
872	0.09456327566
873	0.09414073422
874	0.094072326
875	0.09385570281
876	0.09381547041
877	0.0937763737
878	0.09373585092
879	0.09354860147
880	0.09346859753
881	0.09344357897
882	0.09329106921
883	0.09321843962
884	0.09313198887
885	0.09306068782
886	0.09298764857
887	0.09294322896
888	0.09291241819
889	0.09283306941
890	0.09279265739
891	0.09273280335
892	0.09246586614
893	0.09238278243
894	0.09232552323
895	0.09213547891
896	0.09193001618
897	0.0918526266
898	0.09175206247
899	0.09169603095
900	0.09153989043
901	0.09149172875
902	0.09144122329
903	0.09135579627
904	0.09127904693
905	0.0911068891
906	0.09107269233
907	0.09100047273
908	0.09076134804
909	0.09067652066
910	0.09063063109
911	0.09057495478
912	0.09053488579
913	0.09033310093
914	0.09025851791
915	0.09017463584
916	0.09001372945
917	0.08979488685
918	0.08966691012
919	0.08961960637
920	0.0895215476
921	0.08944050652
922	0.08938163935
923	0.08934399103
924	0.08928853328
925	0.08923402062
926	0.08908565147
927	0.08891483663
928	0.08885237023
929	0.08877600523
930	0.08853421026
931	0.08841389323
932	0.08821400736
933	0.0881566039
934	0.08812127632
935	0.08809303083
936	0.08803051949
937	0.08794326345
938	0.08791152891
939	0.0877701769
940	0.08763577527
941	0.08747158925
942	0.08744063918
943	0.08721974993
944	0.08713188815
945	0.08706756896
946	0.08686090707
947	0.08676600673
948	0.08671193451
949	0.08661862773
950	0.08657324623
951	0.08645983218
952	0.08640102541
953	0.08610356351
954	0.08599687827
955	0.08594885807
956	0.08588802357
957	0.08579723573
958	0.08571396045
959	0.08567367682
960	0.08562001622
961	0.08559732599
962	0.08525847365
963	0.085182518
964	0.0851298993
965	0.08509679037
966	0.08507429782
967	0.08500036668
968	0.08493698124
969	0.0847556094
970	0.08466872297
971	0.08462678623
972	0.08449638796
973	0.08445709261
974	0.08440297374
975	0.08413069787
976	0.08408635003
977	0.08403980918
978	0.08388902905
979	0.0837215419
980	0.08367003846
981	0.08364284705
982	0.08338136701
983	0.08320585335
984	0.08304168971
985	0.08280977454
986	0.08274934259
987	0.08271685264
988	0.08265401418
989	0.08262055612
990	0.08257661258
991	0.08252524868
992	0.08241835106
993	0.08234898017
994	0.08224718713
995	0.08219273709
996	0.08196317859
997	0.08185327926
998	0.0818235313
999	0.08177857984
